222	1.141403	12.839232
223	5.088771	11.320087
224	0.550861	11.930141
225	3.874689	13.160048
226	4.493331	13.028987
227	4.73188	12.767149
228	1.661476	12.623436
229	5.018352	12.433404
230	0.639357	12.484869
231	0.781962	12.388044
232	2.857471	11.538144
233	5.779253	13.021509
234	0.957967	12.64958
235	4.449696	12.24849
236	0.088066	12.97049
237	2.846092	10.413856
238	4.255622	12.955404
239	5.287306	12.846352
240	1.982199	11.417513
241	5.729528	12.461577
242	4.814849	13.188732
243	2.600518	11.860621
244	0.849717	13.188569
245	3.007918	12.928852
246	4.408983	12.889485
247	6.145947	12.072261
248	4.744895	13.014863
249	3.309538	10.374675
250	2.771208	10.250038
251	0.587785	12.892876
252	0.814463	12.468729
253	4.088743	12.239095
254	5.085556	11.171723
255	3.593383	12.380402
256	5.971672	13.06087
257	0.976915	12.40105
258	0.934763	11.650911
259	4.696475	12.174475
260	4.913117	12.809986
261	3.273554	12.907056
262	5.211088	12.401363
263	4.022183	12.36326
264	2.495145	12.129623
265	3.092473	12.999374
266	2.524585	10.951115
267	1.842441	12.126045
268	0.83095	12.280019
269	2.125947	9.625098
270	2.740862	9.676166
271	0.41789	10.214052
272	2.475871	12.616586
273	0.649499	12.913826
274	4.972237	12.24925
275	5.195114	10.849192
276	0.483996	12.162994
277	0.357898	12.693282
278	5.321799	10.266679
279	3.084696	11.734608
280	5.428616	12.877779
281	0.516926	8.125046
282	3.574242	12.841393
283	5.009064	12.639081
284	2.007367	11.718004
285	4.038512	13.045486
286	0.287971	11.465877
287	0.894392	11.683445
288	5.851206	12.503093
289	6.174475	12.87511
290	0.606679	11.624707
291	1.859241	11.154794
292	0.988702	12.989271
293	0.502574	12.683588
294	0.314033	13.222149
295	1.561075	12.169922
296	3.481254	10.161256
297	1.12948	12.725647
298	4.437369	13.063654
299	5.177502	8.513375
300	0.707185	13.195036
301	4.909779	12.441583
302	1.106045	13.012056
303	3.758997	10.010217
304	1.064877	13.085742
305	5.214323	12.140356
306	2.453506	12.840976
307	2.762231	13.059549
308	3.007517	12.235434
309	3.469525	12.31115
310	0.56889	12.287426
311	2.781015	11.211762
312	0.825415	11.934455
313	4.822454	12.01028
314	3.765854	10.955494
315	5.424335	12.108387
316	0.366414	11.672009
317	5.468194	11.934016
318	3.571915	12.893809
319	2.146525	12.437406
320	0.311108	11.553484
321	0.025162	12.992399
322	1.868042	12.502818
323	6.206823	12.494699
324	6.052198	11.357631
325	1.913924	12.25683
326	2.140577	13.158497
327	4.388047	11.508538
328	2.322248	12.429148
329	1.945591	12.443638
330	0.360901	8.887336
331	4.277956	12.990218
332	5.137669	13.073818
333	2.199775	12.226268
334	0.123786	12.617542
335	0.780004	11.7566
336	5.423964	13.137936
337	3.199509	13.056179
338	3.592558	13.008822
339	5.884379	12.36848
340	0.233124	12.27042
341	3.699474	12.882676
342	6.210056	12.634506
343	5.339693	12.804457
344	4.731652	12.673718
345	2.054037	13.010414
346	2.088839	11.148355
347	5.819869	13.217848
348	3.511773	13.024249
349	3.36972	12.823259
350	6.082759	12.147329
351	4.070453	11.877431
352	4.95489	11.00267
353	6.232359	13.014036
354	4.109924	12.669017
355	5.625834	9.931094
356	1.065485	11.758698
357	0.433564	12.400126
358	4.846459	13.012718
359	3.241476	10.088392
360	0.492171	12.298613
361	2.104293	10.914744
362	5.34432	12.5664
363	3.524333	12.849237
364	3.377435	12.569133
365	6.208466	13.099747
366	4.760592	12.34699
367	2.117361	11.964547
368	4.98251	12.239788
369	5.69656	12.729051
370	1.616902	12.48686
371	0.869112	11.203141
372	1.798147	12.531694
373	3.674744	12.937165
374	0.792748	13.153542
375	3.656346	13.094852
376	5.928548	12.941613
377	3.865929	10.118948
378	1.11843	11.251942
379	1.279405	12.985316
380	1.717944	11.656147
381	1.389688	12.961519
382	5.200419	13.188115
383	3.627647	12.206574
384	5.573584	12.015931
385	0.425807	12.400551
386	1.797044	13.032653
387	3.589688	12.93911
388	2.597595	12.166243
389	3.956611	13.01534
390	1.614282	12.258049
391	4.675261	12.930345
392	0.807225	12.947918
393	6.249327	12.670962
394	3.36508	12.770131
395	0.138334	12.951421
396	2.450231	11.15832
397	5.278374	12.879288
398	5.035071	12.920797
399	5.267209	12.552198
400	5.663857	11.769972
401	5.232771	10.271067
402	0.70475	12.96814
403	4.772907	12.580413
404	3.52052	12.295506
405	0.409501	12.611065
406	3.776105	11.103193
407	0.111261	11.156508
408	1.059581	11.593428
409	0.2258	13.212101
410	1.322948	11.704978
411	3.224499	13.15297
412	1.892156	12.080606
413	5.140644	12.682805
414	4.842522	13.092414
415	4.969512	11.892027
416	3.534498	11.833627
417	5.400909	12.00574
418	0.175185	11.823847
419	1.258407	12.020702
420	0.053778	12.118605
421	2.547323	12.841964
422	0.469484	12.052043
423	2.130027	12.53993
424	2.735986	12.879014
425	5.953725	12.640208
426	2.719961	11.929524
427	1.548929	12.455603
428	5.114725	11.572078
429	5.256159	13.144014
430	4.531055	12.129017
431	1.61407	11.993311
432	1.578398	12.810573
433	6.021615	13.07281
434	4.622425	12.818542
435	5.449289	13.011659
436	2.664744	11.523197
437	2.2229	12.829575
438	4.372011	12.364088
439	4.663294	11.752316
440	0.425569	13.051688
441	4.883747	11.76462
442	0.945687	12.359594
443	1.474463	13.197496
444	0.555877	9.053246
445	3.45129	13.135253
446	4.389923	11.154242
447	0.586114	11.176583
448	5.797154	9.485733
449	1.438719	13.161302
450	1.32138	11.885218
451	2.52941	13.101078
452	2.31825	11.969787
453	0.837168	11.462549
454	2.822052	13.143868
455	1.231887	10.62403
456	3.55111	12.318246
457	0.109966	8.697166
458	6.265124	11.655494
459	4.274024	12.864372
460	2.031865	13.115742
461	5.624749	12.901666
462	0.224303	13.199713
463	6.106924	7.646978
464	0.252221	9.25469
465	3.874665	12.947218
466	1.86728	12.867249
467	5.559726	13.203311
468	4.8732	11.856275
469	4.592605	13.204767
470	5.61417	12.909404
471	4.659688	9.956032
472	5.656941	12.46037
473	1.095706	11.448306
474	0.070897	10.380771
475	6.176696	10.817098
476	0.528673	12.718265
477	2.241366	10.595279
478	5.445937	13.068031
479	0.491248	12.729475
480	3.327561	10.260129
481	0.988574	11.743879
482	4.486802	11.036071
483	3.097185	13.173708
484	0.378823	12.386673
485	4.488883	12.910805
486	0.947912	9.383737
487	2.591902	12.466496
488	1.351854	13.161906
489	5.960547	12.122511
490	2.774152	12.906659
491	3.525514	9.872746
492	5.089133	12.295304
493	4.055801	10.103927
494	1.548799	11.816095
495	3.666857	11.619827
496	2.629776	11.356918
497	3.788016	11.539251
498	4.920545	13.049721
499	3.910209	13.101696
